id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
565,"High in the rugged 1975 Ladakh mountains, Indian engineers harness newly discovered anti-gravity minerals nicknamed “Shakti Stones.”","A detailed narrative prompt for a cinematic scene set in the 1975 Ladakh mountains, focusing on Indian engineers using newly discovered anti-gravity minerals to construct floating vessels that fuse Himalayan architecture with advanced levitation technology. The scene includes pilgrims, UFO spotters, quantum physicists, and a line of silent monks, blending spiritual and mechanical anticipation.","High in the rugged 1975 Ladakh mountains, Indian engineers harness newly discovered anti-gravity minerals nicknamed “Shakti Stones.” 

In hidden shipyards, they construct floating vessels that fuse Himalayan architectural design with advanced levitation. 

Pilgrims from the plains, UFO spotters, and quantum physicists come, each with a motive: from spiritual journeys to militaristic power. 

A line of monks watches in silent contemplation. Ethereal chanting merges with whirring mechanical noises, building anticipation.",https://x.com/drashyakuruwa/status/2024946563932639297,2026-02-20T20:37:37.000Z,"{""name"":""Drashya Kuruwa"",""link"":""https://x.com/drashyakuruwa""}",[],[],"[{""id"":""699bee30d75f5000048d43ce"",""url"":""https://video.twimg.com/amplify_video/2024945094160515072/vid/avc1/1280x720/FcfvkuoRzi6iZ8Uo.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2024945094160515072/img/UPI4pWz6vie4LAc3.jpg"",""caption"":null}]"
564,Androgenic Revenge Plot Prompt,"A short, dramatic prompt for Seedance 2.0 focusing on a character named Androgenic plotting revenge after a humiliating event (getting their wig snatched), with an instruction to generate a video that evokes high stress (cortisol spike).",Androgenic plots his revenge after getting his wig snatched. Make my cortisol spike.,https://x.com/TBC_on_X/status/2025581420341809187,2026-02-22T14:40:18.000Z,"{""name"":""TBC"",""link"":""https://x.com/TBC_on_X""}",[],[],"[{""id"":""699bee2ed75f5000048d43cd"",""url"":""https://video.twimg.com/amplify_video/2025581294135222273/vid/avc1/1920x1080/ZgBsLBPSyNqB0Udh.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025581294135222273/img/KeENDUaEHxcnsHHZ.jpg"",""caption"":null}]"
563,1995 Independent Wrestling Event Prompt,A specific prompt for Seedance 2.0 requesting a single camcorder shot of an independent professional wrestling event taking place inside a barn in Kentucky in 1995.,"Single camcorder shot of an independent professional wrestling event, in 1995, inside a barn in Kentucky.",https://x.com/JerryFlynn87/status/2025625169494974529,2026-02-22T17:34:09.000Z,"{""name"":""George A"",""link"":""https://x.com/JerryFlynn87""}",[],[],"[{""id"":""699bee2cd75f5000048d43cc"",""url"":""https://video.twimg.com/ext_tw_video/2025625146883497985/pu/vid/avc1/720x720/eGEpDTM-yqe7Ve_5.mp4?tag=12"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025625146883497985/pu/img/FcNyH2-sI8nAlh_t.jpg"",""caption"":null}]"
562,Mermaid to Dragonfly Transformation Cinematic Prompt,"A highly detailed, cinematic prompt for Seedance 2.0 describing a dramatic, ultra-realistic transformation of a mermaid bursting from the ocean into a hyper-detailed dragonfly, complete with specific camera movements and lighting instructions.","A stunning mermaid bursts upward from the ocean at high speed, water exploding around her in slow motion. As she rises into the air, the camera begins an orbiting cinematic move around her. Her shimmering scales glow in the sunlight while her body twists gracefully. Mid-air, she transforms seamlessly into a same-size dragonfly — wings unfolding, iridescent and hyper-detailed. The transformation is fluid and dramatic, Hollywood-style. The camera completes its orbit as the newly formed dragonfly catches the light, then darts away into the sky with elegant speed. Ultra-realistic, breathtaking, highly detailed, cinematic lighting, dramatic atmosphere.",https://x.com/AIARTGALLARY/status/2025504504594981270,2026-02-22T09:34:40.000Z,"{""name"":""AIARTGALLARY"",""link"":""https://x.com/AIARTGALLARY""}",[],[],"[{""id"":""699bee2ad75f5000048d43cb"",""url"":""https://video.twimg.com/ext_tw_video/2025504240228327424/pu/vid/avc1/1280x720/q6pLfYXr654tfMlc.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025504240228327424/pu/img/COTZ4BXMFAtha0aK.jpg"",""caption"":null}]"
561,Giant Preserved Sea Creatures Prompt,A prompt used in Seedance 2.0 (via Dreamina AI) to generate a scene of tiny scientists viewing giant preserved sea creatures like a megalodon and octopus in tanks.,"Giant preserved sea creatures (megalodon, octopus) in tanks viewed by tiny scientists.",https://x.com/Ankit_patel211/status/2025490403689189794,2026-02-22T08:38:38.000Z,"{""name"":""ANKIT PATEL 🇮🇳 | AI"",""link"":""https://x.com/Ankit_patel211""}",[],[],"[{""id"":""699bee29d75f5000048d43ca"",""url"":""https://video.twimg.com/ext_tw_video/2025490374555516928/pu/vid/avc1/1280x720/uXpPqq0lPesFgxn1.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025490374555516928/pu/img/G0IUXAOqCWJ4aeiT.jpg"",""caption"":null}]"
560,Storyboard to Anime Conversion Prompt,A prompt used in Seedance 2.0 to convert an uploaded storyboard reference image into a colored anime animation.,Video generated from reference image storyboard to anime with automatic coloring.,https://x.com/MaAyyoub/status/2025666923477057740,2026-02-22T20:20:04.000Z,"{""name"":""Ayyoub Ai"",""link"":""https://x.com/MaAyyoub""}",[],[],"[{""id"":""699bee28d75f5000048d43c9"",""url"":""https://video.twimg.com/amplify_video/2025666282855583744/vid/avc1/2048x1152/W5KVZLEcD0hWo9SK.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025666282855583744/img/Xk8uLk1R-8odSJwq.jpg"",""caption"":null}]"
559,Multi-Shot Storyboard Prompt for Cartoon Generation,"A detailed, multi-shot prompt designed to generate a short cartoon sequence depicting a man getting into a car and driving wildly, including specific camera and action cues.","""A man walks out of his house toward the parked car.

[cut] The man gets into the car.

[cut] Man turns on the engine; the flower on the dashboard slightly trembles.

[cut] Man accelerates quickly and drives like crazy.

[cut] Different shot of the man driving wildly, hitting trash bins and mailboxes on his way.

[cut] People on the sidewalk scream.

No music.""",https://x.com/Framer_X/status/2025586704728670713,2026-02-22T15:01:18.000Z,"{""name"":""Framer 🇱🇹"",""link"":""https://x.com/Framer_X""}",[],[],"[{""id"":""699bee28d75f5000048d43c8"",""url"":""https://video.twimg.com/amplify_video/2025586641528864768/vid/avc1/960x720/_5SA9sL4oT1UBdM_.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025586641528864768/img/OmzxD-yrEz-PWpN-.jpg"",""caption"":null}]"
558,Cinematic Duel with Dynamic Camera Movement,"A simple prompt used in Seedance Pro 2.0 to generate a cinematic video featuring a duel, emphasizing dynamic camera work and dramatic slow-motion effects during key action moments.",A cinematic duel between two characters in the image. The camera moves dynamically around the action from multiple angles. Dramatic slow-motion during weapon clashes or crucial moments.,https://x.com/d_chims/status/2025387191518830881,2026-02-22T01:48:30.000Z,"{""name"":""Dhika"",""link"":""https://x.com/d_chims""}",[],[],"[{""id"":""699bee26d75f5000048d43c7"",""url"":""https://video.twimg.com/ext_tw_video/2025387097147015171/pu/vid/avc1/1280x720/lXChGmNcpD0LHpdl.mp4?tag=12"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025387097147015171/pu/img/ms-MDgDWHB-M4zUa.jpg"",""caption"":null}]"
557,Seedance 2.0 Prompt for Dark Sci-Fi Transformation Video,"A detailed prompt for generating a transformation video (likely using Seedance 2.0, given the context of other tweets) where the subject's face remains consistent. The desired style is realistic, dark, bio-tech/alien sci-fi, and oppressive, referencing 'Kamen Rider BLACK SUN'. The prompt specifies the pre-transformation outfit (black leather trench coat, black shirt, bangs covering the forehead), the belt (alien energy core, non-toy-like), and the scene (overcast outdoor empty lot, grey-blue sky, windy).","帮我生成分身视频：保持脸部完全一致，不改变五官和脸型，不美化。
风格参考仮面 BLACK SUN，写实暗黑，生物科技与外星科技感，压抑沉重。
变身前造型：黑色皮质风衣＋黑衬衫，刘海遮额，不露额头，阴郁沉稳。
腰带：图了，异形能量核心，无玩具感。
场景：阴天户外空地，灰蓝天空，有风。",https://x.com/iamai_eth/status/2025239915240587752,2026-02-21T16:03:17.000Z,"{""name"":""✧ 𝕀𝔸𝕄𝔸𝕀 ✧"",""link"":""https://x.com/iamai_eth""}",[],[],"[{""id"":""699a9b7c3c3c1d00044eeda7"",""url"":""https://video.twimg.com/amplify_video/2025239492718952448/vid/avc1/1440x1080/OemJSZmi82EXTDWC.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025239492718952448/img/VoUXu0T323FwWYPX.jpg"",""caption"":null}]"
556,Seedance 2.0 Prompt for Sensual Dance Video,"A detailed prompt for generating a 9:16 video using Seedance 2.0, featuring a beautiful girl with long black wavy hair, wearing a pink crop top and yoga pants, dancing sensually to Future House DJ music. The prompt specifies dance moves (playful hip swings, arm waves, fixed poses) synchronized with the beat, camera movement (push/pull tracking with the beat), background (bedroom), lighting (soft spotlights from above), and exclusions (blur, low resolution, noise, watermarks, etc.).",真人实拍风格，一位美丽的留着黑色波浪长发的少女，穿着粉色露脐装和瑜伽裤要求性感，皮肤白皙，正随着Future House风格的DJ舞曲俏皮地舞动，舞蹈动作包含俏皮的摆胯、手臂波浪步和定点pose，且与音乐节拍完全吻合；镜头会跟着音乐节拍前后推拉运镜，背景是在卧室里面，顶部有柔和的聚光灯打下来照亮少女，整体光影柔和、氛围感强，画面比例为9:16。排除：模糊，低清，噪点，水印，文字，logo，扭曲，变形，五官崩坏，动作僵硬，画面抖动，比例失调。,https://x.com/Adam38363368936/status/2024865420189241718,2026-02-20T15:15:11.000Z,"{""name"":""Adam也叫吉米"",""link"":""https://x.com/Adam38363368936""}",[],[],"[{""id"":""699a9b7b3c3c1d00044eeda6"",""url"":""https://video.twimg.com/amplify_video/2024864596952309760/vid/avc1/720x1280/4nUA7F4aJ2hCYfgp.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2024864596952309760/img/E7H2FsOzoAJjl2Td.jpg"",""caption"":null}]"
555,Anime 'Fa Tian Xiang Di' Transformation Effect Prompt,"A prompt for generating a cinematic CG video sequence depicting an anime character performing the 'Fa Tian Xiang Di' (Heaven and Earth Law) technique, featuring intense visual effects like purple lightning, golden light bursts, and the appearance of a giant translucent spirit form.","电影级CG, 神话史诗, 4K, 细节精致, 动态镜头。
0-3秒：
女主手指带紫色电弧特写，双指点向眉间天眼，紫光爆闪，双眼紧闭，低沉念出""法天相地""，背景有低频吟唱。
3-5秒 ：
女主猛然睁眼，眼中金光爆射，伴随强烈电子音爆声，镜头快速拉远至近景，天空有紫色雷光闪烁。
5-10秒 ：
从女主背后说地平线上缓缓出现巨大(女主人物100倍大小)的浅青金色半透明""法天相地""女主的元神，元神动作自然，先抬头，镜头慢慢拉远，再显示元神全身。",https://x.com/liyue_ai/status/2025408381016834408,2026-02-22T03:12:42.000Z,"{""name"":""李岳"",""link"":""https://x.com/liyue_ai""}",[],[],"[{""id"":""699bee3ed75f5000048d43de"",""url"":""https://video.twimg.com/amplify_video/2025408315694690305/vid/avc1/720x1280/tOD80BjW-WxaxeN9.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025408315694690305/img/qrVaIflr84qwX5ys.jpg"",""caption"":null}]"
554,Friends Group Selfie Video Prompt,"A complex, multi-character, multi-scene prompt for Seedance 2.0 to generate a humorous and chaotic group selfie video among friends. The prompt uses three reference images (Figure 1, 2, 3) for the characters, specifies dialogue, camera movements, timing, and visual style (bright, natural light, handheld shake, 35mm film texture, vertical screen).","【一个年轻人（图1角色）站在明亮温馨的客厅，手举白色拍立得相机准备自拍，微微害羞微笑，轻声自言自语：“今天要拍一张超帅的自拍～” 镜头中景正面，阳光洒进房间。
0-4秒：他调整角度，嘟嘴可爱pose，轻声倒数：“完美角度……三、二、一……”
突然4-5秒：图2角色从右边猛冲进来，挤到镜头前大喊：“喂喂喂！不许独吞！我也来抢镜！” 超级夸张V手势+wink，主角被吓一跳往后仰。
5-7秒：图3角色从左边突然探头，贴脸大叫：“哈哈哈！乱入啦！让开让开～” 吐舌头做鬼脸，同时伸手比耶。
7-9秒：第三个角色从后面跳起，双手比大心盖住主角脸，高喊：“C位必须是我！爱你们哦～” 三人瞬间包围主角，主角一脸懵逼然后爆笑：“你们干嘛啊！要被挤扁了！”
9-13秒：四个人一起乱挤乱笑，互相推搡抢位置，台词重叠混乱欢乐——
图2：“往左一点！我最帅！”
图3：“不不不！我最可爱！”
主角无奈大笑：“救命！拍立得要坏掉了！”
大家齐喊：“三、二、一——茄子！！！”
13-15秒：拍立得“咔嚓”一声巨闪光，所有人定格超级开心pose，照片慢慢吐出，画面轻微慢镜头，四人一起欢呼击掌、大喊：“耶——最棒的合照！” 结束在灿烂笑容特写。
超级欢乐、朋友间恶作剧抢镜、真实生活即兴感、明亮自然光、手持轻微晃动、35mm胶片质感、轻颗粒、竖屏、色彩鲜艳温暖、快节奏剪辑+轻微慢镜、15秒、中文唇同步优先、自然口语化台词。】（口语台词可自行定义，改下语言类型即可）",https://x.com/94vanAI/status/2025225290343944551,2026-02-21T15:05:10.000Z,"{""name"":""PlayForge AI"",""link"":""https://x.com/94vanAI""}",[],[],"[{""id"":""699a9b796ad61300048b5d76"",""url"":""https://video.twimg.com/amplify_video/2025225181661118464/vid/avc1/720x1280/Xug1dJ0DHlAZpy_H.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025225181661118464/img/i2_iPu-cMiOy7UFt.jpg"",""caption"":null}]"
553,Live-Action Style Dancing Girl Video Prompt,"A detailed prompt for generating a live-action style video of a beautiful girl dancing to a DJ track. The prompt specifies the girl's appearance, clothing, dance moves, synchronization with music, camera work (push/pull), lighting, background, aspect ratio (9:16), duration (10s), and a list of negative prompts to ensure high quality.",真人实拍风格，一位美丽的留着黑色波浪长发的少女，穿着白色露脐装和jk短裙，要求性感，皮肤白皙，正随着《胜利之舞》DJ舞曲俏皮地舞动，舞蹈动作包含俏皮的摆胯、手臂波浪步和定点pose，且与音乐节拍完全吻合；镜头会跟着音乐节拍前后推拉运镜，背景是卧室里面，顶部有柔和的聚光灯打下来照亮少女，整体光影柔和、氛围感强，画面比例为9:16。排除：模糊，低清，噪点，水印，文字，logo，扭曲，变形，五官崩坏，动作僵硬，画面抖动，比例失调。模型 2.0，比例 9:16，时长 10s。,https://x.com/liyue_ai/status/2025195208682659956,2026-02-21T13:05:38.000Z,"{""name"":""李岳"",""link"":""https://x.com/liyue_ai""}",[],[],"[{""id"":""699a9b776ad61300048b5d74"",""url"":""https://video.twimg.com/amplify_video/2025195139719966721/vid/avc1/720x1280/7Q9n0CzaTtub9Arm.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025195139719966721/img/Elinp0g0fQBUl1G0.jpg"",""caption"":null}]"
552,Cinematic Rescue Montage Storyboard Prompt,"A detailed prompt for Seedance 2.0 instructing the creation of a cinematic rescue montage based on a 9-panel storyboard, specifying pacing, camera movement, and timing for different sections.","Create a cinematic rescue montage from the 9-panel storyboard grid.  PACING: Slow build to heroic climax. - Panels 1-2: Establishing, steady - Panels 3-5: Tension rises,  slight handheld - Panels 6-7: Urgency, shaky, faster cuts - Panel 8: HERO MOMENT — hold 4 seconds, slow motion, silhouette against flames - Panel 9: Resolution — hold 3 seconds, exhausted breathing, fade",https://x.com/shikoba_86/status/2025160705482146254,2026-02-21T10:48:32.000Z,"{""name"":""Marco \""Shikoba\"""",""link"":""https://x.com/shikoba_86""}","[""https://pbs.twimg.com/media/HBrMQ5lXoAA5mSZ.jpg""]","[""https://pbs.twimg.com/media/HBrMQ5lXoAA5mSZ.jpg""]","[{""id"":""699a9b766ad61300048b5d73"",""url"":""https://video.twimg.com/amplify_video/2025155540205109248/vid/avc1/1280x720/SNbdlq47YgUnemE9.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025155540205109248/img/uqBLXK5jsOYEeB7o.jpg"",""caption"":null}]"
551,Eastern High-Fantasy Daoist Aesthetics Video Prompt,"A detailed, multi-scene video prompt for Seedance 2.0, focusing on Eastern High-Fantasy Daoist Aesthetics, specifically the concept of 'Tai Chi Circulation and the Return of All Laws'. The prompt specifies cinematic particle CG, fluid light effects, and a script with camera movements and actions across a 12-second sequence, emphasizing the visual themes of Yin-Yang, runes, and auspicious energy.",东方高维奇幻美学(Eastern High-Fantasy Daoist Aesthetics)，采用顶级电影级粒子CG与流体光影特效。强调“阴阳交融”、“符文共振”与“磅礴的祥瑞能量”。视觉基调：辉煌的赤金与耀眼的暖黄交织，画面充满神圣的道家法力与时空纵深感。 【场景与元素解析】 背景：无限延伸的金色虚空，隐约有云海翻腾。 核心：中央的太极阴阳鱼与八卦阵盘。 文字：立体的金色书法“道法”与四周悬浮的发光祝福语（如“天官赐福”、“时来运转”）。 【分镜脚本（12秒炫酷流转）】 [00:00-00:03] 镜头1：真气苏醒·太极初转 机位：微距平滑推进(Macro smooth push-in)。 动作：原本静态的画面瞬间被注入灵魂。背景的火焰纹理瞬间化为真实的、流动的金色“三昧真火”，缓缓燃烧。中央的太极阴阳鱼开始以一种玄妙的节奏顺时针旋转，黑白两极产生拉丝般的流体光影特效。 [00:04-00:08] 镜头2：八卦解构·符文升维 机位：环绕式立体跟拍(3D Orbiting shot)。 动作：随着太极转速加快，外围的八卦符号（乾、坤、震、巽等）从平面上脱离出来，悬浮在半空中，变成散发着耀眼金光的3D立体符文，围绕着太极阵眼上下翻飞、重组。上下方的巨大书法“道”、“法”爆发出强烈的丁达尔体积光(Volumetric lighting)，照亮整个虚空。 [00:08-00:10] 镜头3：祥瑞共振·万法齐鸣 机位：极速拉远广角(Rapid pull-back to wide angle)。 动作：太极八卦阵爆发出一道环形的金色能量涟漪，席卷全场。四周所有的祝福文字（“所求皆所愿”、“百无禁忌”、“时来运转”等）被能量激活，化作漫天飞舞的金色流光字体，犹如一场璀璨的流星雨在画面中穿梭交织，充满极致的视觉冲击力与吉利祥和的能量。 [00:10-00:12] 镜头4：万物归一·大道至简 机位：静止定格特写(Static freeze-frame with subtle breathing)。 动作：爆发的能量瞬间收敛。太极阵与八卦符文恢复平静的匀速自转，所有的文字静静悬浮在四周，散发着呼吸般的柔和微光。画面沉淀出一种“大道无形、岁月静好”的极高禅意，余韵悠长。,https://x.com/johnAGI168/status/2025225697006911958,2026-02-21T15:06:47.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""699a9b756ad61300048b5d72"",""url"":""https://video.twimg.com/amplify_video/2025225515762671616/vid/avc1/720x1280/HqUtWpCRfOUv6xkp.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025225515762671616/img/Z9fud2xUhzo3ZrDN.jpg"",""caption"":null}]"
550,Two-line prompt for Seedance 2.0,"The user generated a video using a very short, two-line prompt in Seedance 2.0, suggesting the model is highly capable even with minimal instruction.",This was a 2 line prompt in seedance 2. If the hollywood is cooked guys are right maybe the hollywood is cooked guys are cooked too idk.,https://x.com/RuairiRobinson/status/2021394940757209134,2026-02-11T01:24:44.000Z,"{""name"":""Ruairi Robinson"",""link"":""https://x.com/RuairiRobinson""}",[],[],"[{""id"":""699a9b726ad61300048b5d71"",""url"":""https://video.twimg.com/amplify_video/2021392702714306560/vid/avc1/1280x720/GU8lMHBvE8pVzeap.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021392702714306560/img/tqcxRo87UIi_J1Yn.jpg"",""caption"":null}]"
549,First-Person POV Battlefield Scene Prompt,"A detailed prompt for generating a chaotic and intense first-person perspective battlefield scene, emphasizing the claustrophobic atmosphere within a knight's helmet during dusk.","SCENE: FIRST-PERSON POV BATTLEFIELD - DUSK / OVERCAST
Single Take (POV)
ATMOSPHERE: Chaotic, claustrophobic, and intense. Mud, soot, and the metallic scent of damp iron fill the air, constricted by the narrow open slit of the knight's heavy helmet. The sheer size and",https://x.com/aimikoda/status/2025195183722188898,2026-02-21T13:05:32.000Z,"{""name"":""Aimi Kōda"",""link"":""https://x.com/aimikoda""}",[],[],"[{""id"":""699a9b726ad61300048b5d70"",""url"":""https://video.twimg.com/amplify_video/2025193076193476608/vid/avc1/1280x720/hVlflM-UpxFMfFgb.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025193076193476608/img/B6HYkD6_XK0_atWl.jpg"",""caption"":null}]"
548,Sakura Gaiden Cinematic Evolution,"A prompt titled 'Sakura Gaiden' used to generate a cinematic video, showcasing Seedance 2.0's ability to quickly turn imagination into footage.",Sakura Gaiden A cinematic evolution where imagination becomes footage in seconds.,https://x.com/saniaspeaks_/status/2025215026257424637,2026-02-21T14:24:23.000Z,"{""name"":""𝗦𝗮𝗻𝗶𝗮"",""link"":""https://x.com/saniaspeaks_""}",[],[],"[{""id"":""699a9b716ad61300048b5d6f"",""url"":""https://video.twimg.com/ext_tw_video/2025214969147756544/pu/vid/avc1/1280x720/l4dyPLWFtSdQu8g7.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025214969147756544/pu/img/y9-GY5OxdrHvMM8E.jpg"",""caption"":null}]"
547,Futuristic Hovercraft on Savanna Hardpack,"A highly detailed, long prompt for generating a 10-second continuous shot video of a futuristic hovercraft speeding across a savanna, including specific camera movements (aerial orbit, swoop, top-down lock, side chase, close spiral) and environmental details (dust devils, storm line, termite mounds). This prompt was used with Kling 2.6, not Seedance 2.0, but is included as context for advanced video generation prompts.","Futuristic hovercraft on savanna hardpack with dust devils (10 seconds, single continuous shot)Open high in the sky with a fast circling aerial orbit: the savanna sprawls below, tall grass rippling, hardpack track slicing a pale curve, a distant storm line brooding. A sleek, super-fast futuristic hovercraft (low, aerodynamic, red accent glow) skims the track as a needle of motion, throwing a razor-thin dust wake that peels into spirals while dust devils corkscrew nearby. The camera maintains a rapid orbit while dropping altitude, continuously shifting distance in one fluid move: wide orbit for scale, then a violent swoop closer, then back out—each pass revealing a different angle as the craft glides centimeters above the hardpack, suspensionless but alive with micro-stabilization and heat shimmer.On a tight pass, snap into a steep top-down lock for a beat, tracking the hovercraft like a guided camera drone, then whip the orbit lower into a fast diagonal chase skimming above the grass tips. Slingshot ahead for a brief head-on shot as the hovercraft screams toward camera, air pressure rippling the grass, then whip around into a close side chase where the hull slices the air and dust detonates in clean sheets. Dive even tighter to the rear skirt/vent flow: grit and pebbles ping and tumble, dust boiling into a tunnel as the camera’s orbit compresses into a near-craft spiral, fast and relentless.A herd crosses far in the distance; sudden decision: the pilot cuts off-line through a narrow gap between two termite mounds, a sharp lateral slide with a burst of vector thrust, then snaps back onto the track with a precise, aggressive correction. The camera spears through the dust tunnel in the craft’s wake, then rockets upward into the final, fastest orbit: climb hard and spiral out to an epic reveal as the storm front parts and a dramatic sun pillar drops onto the plains like a stage light, the hovercraft a glowing red dart below with dust devils and its wake curling in the spotlight.",https://x.com/umesh_ai/status/2025151963386548438,2026-02-21T10:13:48.000Z,"{""name"":""Umesh"",""link"":""https://x.com/umesh_ai""}",[],[],"[{""id"":""699a9b706ad61300048b5d6e"",""url"":""https://video.twimg.com/ext_tw_video/2025151914695180288/pu/vid/avc1/1920x1080/dyqnJhx9j8QaOMwn.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025151914695180288/pu/img/_8rgFQYBFa6CyEyV.jpg"",""caption"":null}]"
546,Girl's Transformation into Hanfu with Silver-Blue Theme,"A detailed, multi-step prompt for Seedance 2.0 describing a girl's transformation video. It starts with her in plain clothes applying paint, which turns silver-blue, followed by a scene change where she appears in exquisite Hanfu, featuring specific lighting, texture, and emotional atmosphere (decadent and lazy temperament).","Help me create a video: In a cozy house, there is a girl in the center of the camera. The girl has fair skin and is very beautiful, but she dresses plainly. She is wearing plain clothes, with a lot of lake blue paint on her left hand and a little gray paint on her right hand. Then she first raised her right hand with a little gray paint, and the word ""gray"" appeared in the picture. Then she put down her right hand and raised her left hand with more lake blue paint, and the word ""lake blue"" appeared in the picture. Then she put down her left hand. Rubbing the paint between the palms of the two hands, the paint in the hand turned silver-blue, and the words ""silver-blue"" appeared in the picture. Then, she closed her hands, palms facing each other, blocked the camera, and then removed it. The girl changed the scene, wearing exquisite and beautiful Hanfu. With exquisite and beautiful makeup, the girl becomes more beautiful. At this time, the technique of photo photography is used to present a texture similar to film photography. The main color tone of the picture is silver-blue, exuding an atmosphere of prosperity, elegance, and a hint of charm. The main image has the Dardin effect, wearing bustling silver jewelry on the head, with a beautiful sense of transparency, showing the beauty of disaster for the country and the people, and also carrying a decadent and lazy temperament, with a few strands of broken hair floating in the air. The main body faces the picture, holding a silver and white folding fan. The girl first uses the folding fan to cover the lower half of her face, revealing only a pair of captivating eyes. Then she moved the folding fan down, revealing her entire face with a stunning face. The picture combines textured lighting with natural light, creating a strong contrast of light and shadow with strong gray sidelight and Rembrandt light",https://x.com/underwoodxie96/status/2025085690154000794,2026-02-21T05:50:27.000Z,"{""name"":""underwood"",""link"":""https://x.com/underwoodxie96""}",[],[],"[{""id"":""699a9b6e6ad61300048b5d6d"",""url"":""https://video.twimg.com/ext_tw_video/2025085648022200320/pu/vid/avc1/720x960/rtSpVwleBpEr8PtM.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025085648022200320/pu/img/_-iz_F-1bhLysjzw.jpg"",""caption"":null}]"
545,Reaper Horn Echoes Across a Desolate Planet,"A prompt used with the Grok Imagine video model (mentioned alongside Seedance 2.0) to generate a video of Reapers landing on an apocalyptic, desolate planet.","Reaper horn echoes across a desolate planet, camera panning up from cracked ground to reveal dozens of Reapers landing in formation, dust storms swirling, apocalyptic scale",https://x.com/Alin_Reaper05/status/2025110382713483553,2026-02-21T07:28:34.000Z,"{""name"":""Alin"",""link"":""https://x.com/Alin_Reaper05""}",[],[],"[{""id"":""699a9b6d6ad61300048b5d6c"",""url"":""https://video.twimg.com/amplify_video/2025109801722679296/vid/avc1/1280x720/9mF15ERmke6YFzMm.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2025109801722679296/img/wwEBwxXaMpf_oxlG.jpg"",""caption"":null}]"
544,Photorealistic Superhero Cat Prompt,A prompt used with Seedance Pro 2.0 to generate a photorealistic video of a superhero cat jumping from a skyscraper at night.,"Photorealistic superhero cat jumps from a skyscraper at night and flies between tall buildings, red cape flowing, cinematic tracking shot, realistic physics, smooth motion, slight motion blur, dramatic.",https://x.com/Sutris0810/status/2025063464117612840,2026-02-21T04:22:08.000Z,"{""name"":""SUTRIS"",""link"":""https://x.com/Sutris0810""}",[],[],"[{""id"":""699a9b6c6ad61300048b5d6b"",""url"":""https://video.twimg.com/ext_tw_video/2025063354159824902/pu/vid/avc1/1280x720/ji6NhqaQuDd4zWon.mp4?tag=12"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2025063354159824902/pu/img/80ZGH017GJarweZY.jpg"",""caption"":null}]"
